GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
 "54035","Jackson, WV",5,CAINC4,37,"..."," Employee and self-employed contributions for government social insurance","Thousands of dollars",1922,2043,2288,2380,3266,3961,4090,4942,5766,6867,8244,9372,11085,8801,8786,9720,9827,10273,11099,12424,13369,13600,13558,15579,16341,18862,19698,20104,21057,22336,22287,22728,22981,23022,23746,24994,26316,28358,30347,31591,29308,29046,24173,25494,32224,33638,34582,35546,37512,78376
 "54035","Jackson, WV",5,CAINC4,38,"..."," Employer contributions for government social insurance","Thousands of dollars",2378,2594,2885,2919,4273,5230,5617,6741,8091,10103,11574,12963,15198,12190,12711,14886,14095,14389,15195,17824,18347,18416,18411,21930,23897,26295,26368,26851,27459,30526,29808,34360,32997,30158,31744,31703,32022,29864,26081,23860,21895,21261,21741,23116,24199,24622,25863,26419,26454,66297
 "54035","Jackson, WV",5,CAINC4,42,"...","Plus: Adjustment for residence 6/","Thousands of dollars",-6943,-8459,-7963,-4396,-6209,-8152,-6887,-9448,-11461,-13402,-15730,-21181,-24283,-5968,-5958,-8229,-1486,2657,1993,-1765,254,12594,21707,13431,18854,13734,19340,22426,24681,26459,32406,34818,44418,51320,61305,67850,76845,92849,102717,115213,138859,97510,175792,176961,175925,191813,182629,181256,182229,-385898
 "54035","Jackson, WV",5,CAINC4,45,"...","Equals: Net earnings by place of residence","Thousands of dollars",47002,49089,54170,57721,66372,75758,79929,95059,112315,130508,148725,162344,172926,144688,146361,160431,161341,164182,174478,190116,199007,208557,208401,239263,249280,276870,281895,288208,306792,328017,331899,346420,353185,364973,370525,392469,414473,458410,483372,510703,484938,437022,524640,561679,568199,590008,589965,582268,598984,638470
 "54035","Jackson, WV",5,CAINC4,46,"...","Plus: Dividends, interest, and rent 7/","Thousands of dollars",5324,6129,6915,7735,8871,10366,12030,13378,15310,17469,20006,24947,30312,34812,38515,43773,46994,48237,47887,50726,55111,57491,57407,58118,59989,62945,70230,73915,80221,85432,83598,90171,92248,82430,77931,80971,83412,88850,102965,111848,103417,96886,107554,115191,118129,114019,122558,120039,121666,138306
 "54035","Jackson, WV",5,CAINC4,47,"...","Plus: Personal current transfer receipts","Thousands of dollars",5657,6526,7579,8664,9662,11564,15554,16645,17507,19364,22598,28701,33609,44960,44124,43336,45570,50151,54433,58139,60452,65588,75904,90215,93454,97277,101611,108842,113203,120056,122806,129722,143592,156999,164368,165801,173766,187084,199643,223549,252441,256964,258389,262172,265200,280785,290522,296429,305658,318281
 "54035","Jackson, WV",5,CAINC4,50,"...","Wages and salaries","Thousands of dollars",46243,49660,53494,52375,62696,73359,75377,92014,109537,128733,147127,164700,179560,135694,133969,147558,140608,137800,143553,161580,165729,164017,158794,185086,188429,215648,221140,226267,234066,248864,247099,258463,258258,256674,257603,268978,279942,297999,312305,324218,278339,267132,267412,292475,304662,312608,320033,323280,335675,930658
 "54035","Jackson, WV",5,CAINC4,60,"...","Supplements to wages and salaries","Thousands of dollars",6788,7298,8113,8584,10344,12517,13157,15326,18678,21530,25207,29476,32974,25908,28218,31246,31209,32471,37668,43083,45091,43546,42963,58579,60093,68349,62278,60879,64235,66636,66289,72099,69168,70771,72477,75614,79352,86150,86133,86945,74632,69736,71517,78721,82131,78904,82436,80488,85728,177229
 "54035","Jackson, WV",5,CAINC4,61,"..."," Employer contributions for employee pension and insurance funds 8/","Thousands of dollars",4410,4704,5228,5665,6071,7287,7540,8585,10587,11427,13633,16513,17776,13718,15507,16360,17114,18082,22473,25259,26744,25130,24552,36649,36196,42054,35910,34028,36776,36110,36481,37739,36171,40613,40733,43911,47330,56286,60052,63085,52737,48475,49776,55605,57932,54282,56573,54069,59274,110932
 "54035","Jackson, WV",5,CAINC4,62,"..."," Employer contributions for government social insurance","Thousands of dollars",2378,2594,2885,2919,4273,5230,5617,6741,8091,10103,11574,12963,15198,12190,12711,14886,14095,14389,15195,17824,18347,18416,18411,21930,23897,26295,26368,26851,27459,30526,29808,34360,32997,30158,31744,31703,32022,29864,26081,23860,21895,21261,21741,23116,24199,24622,25863,26419,26454,66297
 "54035","Jackson, WV",5,CAINC4,70,"...","Proprietors' income 9/","Thousands of dollars",5214,5227,5699,6457,7080,7225,7989,8850,9418,10617,11939,11684,10958,10045,11629,14462,14932,15916,17558,17466,19649,20416,16906,19676,22142,24296,25203,25591,32326,38920,38200,38128,37319,39388,34630,36724,36672,39634,38645,39778,44311,52951,55833,62132,61904,64943,65312,59209,59318,61154
 "54035","Jackson, WV",5,CAINC4,71,"..."," Farm proprietors' income","Thousands of dollars",306,250,314,507,625,214,-6,-175,-91,106,591,-235,-963,-1472,-721,7,-382,-29,-1239,-1328,-851,-951,-1604,-562,-915,-901,-2310,-3088,-3163,-3146,-3456,-1254,-684,-2166,-3807,-2140,-2759,-5119,-6382,-5005,-4460,-4058,-1927,-555,-251,-864,5,-2221,-2034,-2730
 "54035","Jackson, WV",5,CAINC4,72,"..."," Nonfarm proprietors' income","Thousands of dollars",4908,4977,5385,5950,6455,7011,7995,9025,9509,10511,11348,11919,11921,11517,12350,14455,15314,15945,18797,18794,20500,21367,18510,20238,23057,25197,27513,28679,35489,42066,41656,39382,38003,41554,38437,38864,39431,44753,45027,44783,48771,57009,57760,62687,62155,65807,65307,61430,61352,63884
 "54035","Jackson, WV",5,CAINC4,7010,"...","Total employment","Number of jobs",7819,7838,7805,7609,8415,8552,8545,9120,9806,10117,10416,10811,10797,8962,8829,9371,9376,9564,9983,10243,10471,10271,10122,10845,11135,11858,12259,12179,12525,12964,12551,12545,12395,12180,11673,11824,12023,12392,12801,12661,11575,11257,11186,11392,11611,11554,11642,11461,11494,16559
 "54035","Jackson, WV",5,CAINC4,7020,"..."," Wage and salary employment","Number of jobs",6409,6493,6420,6247,6899,7025,6934,7489,8150,8439,8663,8910,8889,7095,6836,7311,7236,7309,7580,7850,7995,7699,7584,8235,8523,9160,9496,9361,9575,9805,9560,9518,9502,9355,8866,8972,9029,9245,9445,9336,8344,8099,8029,8215,8368,8336,8466,8387,8423,13448
 "54035","Jackson, WV",5,CAINC4,7040,"..."," Proprietors employment","Number of jobs",1410,1345,1385,1362,1516,1527,1611,1631,1656,1678,1753,1901,1908,1867,1993,2060,2140,2255,2403,2393,2476,2572,2538,2610,2612,2698,2763,2818,2950,3159,2991,3027,2893,2825,2807,2852,2994,3147,3356,3325,3231,3158,3157,3177,3243,3218,3176,3074,3071,3111
 "54037","Jefferson, WV",5,CAINC4,10,"...","Personal income (thousands of dollars)","Thousands of dollars",65644,72069,80756,88892,100510,110569,122744,139529,158401,183090,205743,235807,260797,280201,306766,346691,384262,421513,466851,519052,586239,613162,629570,694792,733233,771152,811593,858271,936429,988853,1047112,1144163,1272711,1306155,1365140,1530439,1671091,1824208,1945251,2022723,2031546,2119638,2292683,2386270,2382930,2458452,2531100,2634289,2703635,2836319
 "54037","Jefferson, WV",5,CAINC4,11,"..."," Nonfarm personal income 1/","Thousands of dollars",63423,70726,79378,87535,98137,109022,122121,138973,158280,181063,204000,234799,260024,279172,304550,345280,381776,416555,462666,516176,583588,611160,629075,690749,730730,769147,809470,855783,934715,987396,1046465,1143164,1271418,1307948,1366168,1528817,1670668,1822474,1943648,2017510,2027824,2116178,2281482,2367304,2366099,2446051,2523253,2629305,2695593,2831670
 "54037","Jefferson, WV",5,CAINC4,12,"..."," Farm income 2/","Thousands of dollars",2221,1343,1378,1357,2373,1547,623,556,121,2027,1743,1008,773,1029,2216,1411,2486,4958,4185,2876,2651,2002,495,4043,2503,2005,2123,2488,1714,1457,647,999,1293,-1793,-1028,1622,423,1734,1603,5213,3722,3460,11201,18966,16831,12401,7847,4984,8042,4649
 "54037","Jefferson, WV",5,CAINC4,20,"...","Population (persons) 3/","Number of persons",21676,21256,21493,23010,24036,24748,25157,25856,27061,27610,28999,30434,30937,31147,31338,31821,32352,33249,33894,34704,35250,36145,36657,37366,38116,38776,39241,39687,40182,40769,41553,42485,43348,44767,46075,47163,48662,50003,51264,52184,53054,53606,54449,54694,54999,55624,56081,55975,56406,56811
 "54037","Jefferson, WV",5,CAINC4,30,"...","Per capita personal income (dollars) 4/","Dollars",3028,3391,3757,3863,4182,4468,4879,5396,5853,6631,7095,7748,8430,8996,9789,10895,11878,12677,13774,14957,16631,16964,17175,18594,19237,19887,20682,21626,23305,24255,25199,26931,29360,29177,29629,32450,34341,36482,37946,38761,38292,39541,42107,43629,43327,44198,45133,47062,47932,49926
 "54037","Jefferson, WV",5,CAINC4,35,"...","Earnings by place of work","Thousands of dollars",39572,41716,45015,47395,52886,56395,57555,66026,77607,90686,99955,113694,118487,122488,135904,156942,176723,195436,216973,235326,267186,272385,253334,261133,279175,292156,310965,328557,356459,404737,426589,440543,498054,548637,573150,627360,667138,716480,714109,694864,695631,719556,804459,891362,889633,903429,991264,1039038,1049855,1106933
 "54037","Jefferson, WV",5,CAINC4,36,"...","Less: Contributions for government social insurance 5/","Thousands of dollars",2857,3024,3372,3695,4659,5278,5386,6354,7385,8685,10114,11367,12884,13878,15567,18738,21401,24188,27140,30287,34339,35771,34157,35136,38423,40368,43652,46047,50166,57932,60919,64829,67540,74006,80058,84472,89243,91318,88399,83254,85518,89280,87661,95756,107306,111230,123257,131923,133378,139436
 "54037","Jefferson, WV",5,CAINC4,37,"..."," Employee and self-employed contributions for government social insurance","Thousands of dollars",1253,1324,1472,1611,2013,2295,2372,2708,3062,3572,4214,4801,5470,5992,6474,7574,8950,10338,11868,13001,15199,15770,15274,15505,16799,18036,19626,20505,22052,24557,25903,26138,29443,31980,34484,37453,39896,42875,44825,44634,45470,46905,41160,44452,56364,58961,64750,69170,71649,76020
 "54037","Jefferson, WV",5,CAINC4,38,"..."," Employer contributions for government social insurance","Thousands of dollars",1604,1700,1900,2084,2646,2983,3014,3646,4323,5113,5900,6566,7414,7886,9093,11164,12451,13850,15272,17286,19140,20001,18883,19631,21624,22332,24026,25542,28114,33375,35016,38691,38097,42026,45574,47019,49347,48443,43574,38620,40048,42375,46501,51304,50942,52269,58507,62753,61729,63416
 "54037","Jefferson, WV",5,CAINC4,42,"...","Plus: Adjustment for residence 6/","Thousands of dollars",14832,16556,19750,23222,26664,29538,34515,39277,42479,48380,54746,59661,67027,73540,78173,88606,97936,112283,126491,147860,169111,183607,204506,242125,251178,266699,282671,292147,323164,313215,333397,400687,455522,440982,483332,576945,652200,702595,786748,830940,827521,845372,844101,823761,819125,843143,815216,859576,897853,925935
 "54037","Jefferson, WV",5,CAINC4,45,"...","Equals: Net earnings by place of residence","Thousands of dollars",51547,55248,61393,66922,74891,80655,86684,98949,112701,130381,144587,161988,172630,182150,198510,226810,253258,283531,316324,352899,401958,420221,423683,468122,491930,518487,549984,574657,629457,660020,699067,776401,886036,915613,976424,1119833,1230095,1327757,1412458,1442550,1437634,1475648,1560899,1619367,1601452,1635342,1683223,1766691,1814330,1893432
 "54037","Jefferson, WV",5,CAINC4,46,"...","Plus: Dividends, interest, and rent 7/","Thousands of dollars",8871,10635,11952,13726,16007,18370,21018,23143,26486,31069,36203,43537,53077,59212,66193,74677,81192,85027,93863,105272,119338,122420,125034,130879,138608,149367,152872,163740,182146,197381,209226,217387,218312,206175,203181,231995,255003,292729,309413,316398,303683,302331,336815,356276,351965,378305,388412,399145,409143,438701
 "54037","Jefferson, WV",5,CAINC4,47,"...","Plus: Personal current transfer receipts","Thousands of dollars",5226,6186,7411,8244,9612,11544,15042,17437,19214,21640,24953,30282,35090,38839,42063,45204,49812,52955,56664,60881,64943,70521,80853,95791,102695,103298,108737,119874,124826,131452,138819,150375,168363,184367,185535,178611,185993,203722,223380,263775,290229,341659,394969,410627,429513,444805,459465,468453,480162,504186
 "54037","Jefferson, WV",5,CAINC4,50,"...","Wages and salaries","Thousands of dollars",29687,32379,34435,35433,39197,42408,43102,50233,59685,69202,76465,84916,91221,94763,102754,117149,130183,141470,155134,169038,185689,189742,175831,177107,189004,197713,210232,226043,250316,288232,302174,304430,322420,361160,375941,407522,436379,469231,485332,487985,494567,513813,562694,615196,613117,631283,700955,741485,748781,794152
 "54037","Jefferson, WV",5,CAINC4,60,"...","Supplements to wages and salaries","Thousands of dollars",3421,3863,4352,4941,5658,6234,6370,7548,9476,11110,12629,14634,16273,17298,20965,24512,28225,31253,35173,38621,44750,46590,45338,47599,52427,54489,56588,59697,64543,74450,79053,84215,89856,99911,107513,114436,122441,133225,130510,127578,130281,132326,143708,161266,162307,160742,184068,192033,195530,206186
 "54037","Jefferson, WV",5,CAINC4,61,"..."," Employer contributions for employee pension and insurance funds 8/","Thousands of dollars",1817,2163,2452,2857,3012,3251,3356,3902,5153,5997,6729,8068,8859,9412,11872,13348,15774,17403,19901,21335,25610,26589,26455,27968,30803,32157,32562,34155,36429,41075,44037,45524,51759,57885,61939,67417,73094,84782,86936,88958,90233,89951,97207,109962,111365,108473,125561,129280,133801,142770
 "54037","Jefferson, WV",5,CAINC4,62,"..."," Employer contributions for government social insurance","Thousands of dollars",1604,1700,1900,2084,2646,2983,3014,3646,4323,5113,5900,6566,7414,7886,9093,11164,12451,13850,15272,17286,19140,20001,18883,19631,21624,22332,24026,25542,28114,33375,35016,38691,38097,42026,45574,47019,49347,48443,43574,38620,40048,42375,46501,51304,50942,52269,58507,62753,61729,63416
 "54037","Jefferson, WV",5,CAINC4,70,"...","Proprietors' income 9/","Thousands of dollars",6464,5474,6228,7021,8031,7753,8083,8245,8446,10374,10861,14144,10993,10427,12185,15281,18315,22713,26666,27667,36747,36053,32165,36427,37744,39954,44145,42817,41600,42055,45362,51898,85778,87566,89696,105402,108318,114024,98267,79301,70783,73417,98057,114900,114209,111404,106241,105520,105544,106595
 "54037","Jefferson, WV",5,CAINC4,71,"..."," Farm proprietors' income","Thousands of dollars",854,-102,-93,38,543,-184,-673,-1282,-1532,-532,-1092,-1955,-2101,-2197,-832,-1563,-434,2266,1573,2,-402,-1482,-2766,960,-478,-559,-334,401,-238,-942,-2048,-1644,-2091,-6103,-5732,-2930,-3168,-2197,-2960,1153,-2,-3,8249,14408,12236,7495,3811,368,4013,611
 "54037","Jefferson, WV",5,CAINC4,72,"..."," Nonfarm proprietors' income","Thousands of dollars",5610,5576,6321,6983,7488,7937,8756,9527,9978,10906,11953,16099,13094,12624,13017,16844,18749,20447,25093,27665,37149,37535,34931,35467,38222,40513,44479,42416,41838,42997,47410,53542,87869,93669,95428,108332,111486,116221,101227,78148,70785,73420,89808,100492,101973,103909,102430,105152,101531,105984
 "54037","Jefferson, WV",5,CAINC4,7010,"...","Total employment","Number of jobs",8766,8989,9139,8959,9265,9477,8798,9190,9386,10151,10687,10670,10734,10804,11185,11717,11919,12400,12955,14012,14536,14797,14160,13968,14363,14576,15134,15443,16259,17620,17711,17829,18236,19253,19709,20437,21045,21799,22508,22231,21668,21966,22472,23239,23324,23399,24019,24321,24298,24514
 "54037","Jefferson, WV",5,CAINC4,7020,"..."," Wage and salary employment","Number of jobs",6582,6788,6906,6683,6985,7099,6646,7092,7310,8035,8521,8376,8335,8393,8596,9138,9313,9768,10289,11052,11562,11489,10774,10513,10885,11162,11484,11756,12527,13988,14132,14154,14004,14718,14745,15095,15336,15847,16235,15962,15441,15743,16326,16976,16973,16841,17450,17882,17703,17764
 "54037","Jefferson, WV",5,CAINC4,7040,"..."," Proprietors employment","Number of jobs",2184,2201,2233,2276,2280,2378,2152,2098,2076,2116,2166,2294,2399,2411,2589,2579,2606,2632,2666,2960,2974,3308,3386,3455,3478,3414,3650,3687,3732,3632,3579,3675,4232,4535,4964,5342,5709,5952,6273,6269,6227,6223,6146,6263,6351,6558,6569,6439,6595,6750
 "54039","Kanawha, WV",5,CAINC4,10,"...","Personal income (thousands of dollars)","Thousands of dollars",811858,898777,965943,1044749,1136179,1247773,1399814,1555266,1720007,1900852,2118375,2283174,2499258,2655844,2732099,2919712,3062102,3101015,3110508,3392444,3621065,3849590,3986794,4266331,4462922,4648491,4791482,4973948,5121950,5418553,5556800,5883395,6018507,6152716,6180828,6179274,6497829,6854466,7051602,7406840,7408219,7635330,7899851,8116999,8019993,8260940,8307807,8188143,8325231,8740265
 "54039","Kanawha, WV",5,CAINC4,11,"..."," Nonfarm personal income 1/","Thousands of dollars",811827,898750,965897,1044660,1136046,1247702,1399721,1555112,1719774,1900551,2117878,2282695,2498938,2655255,2731399,2918418,3061046,3099890,3110278,3392113,3620684,3848748,3985906,4265251,4462383,4648263,4791498,4974928,5123054,5419612,5557774,5884171,6019272,6153562,6181184,6179301,6497990,6854833,7052225,7406668,7408061,7635596,7900037,8116967,8019802,8261134,8308016,8188499,8325520,8740745
 "54039","Kanawha, WV",5,CAINC4,12,"..."," Farm income 2/","Thousands of dollars",31,27,46,89,133,71,93,154,233,301,497,479,320,589,700,1294,1056,1125,230,331,381,842,888,1080,539,228,-16,-980,-1104,-1059,-974,-776,-765,-846,-356,-27,-161,-367,-623,172,158,-266,-186,32,191,-194,-209,-356,-289,-480
 "54039","Kanawha, WV",5,CAINC4,20,"...","Population (persons) 3/","Number of persons",229266,229390,229843,228821,225824,224305,227122,226910,228493,230655,231031,231470,231327,230130,228229,226057,222610,219190,217806,212896,209731,207396,207247,207824,207867,207041,206702,206003,204733,203260,201309,199743,197898,196422,195960,195364,193878,192954,192354,192414,193150,192913,192157,192234,191530,190353,188270,186162,183310,180454
